,Parcel Number,Number of Rooms,Property Area,Total Taxable Value
665,0026T300B,0.0,0.0,2800.0
666,0026T301A,0.0,0.0,2800.0
667,0026T301B,0.0,0.0,2800.0
668,0026T302A,0.0,0.0,2800.0
669,0026T302B,0.0,0.0,2800.0
670,0026T303A,0.0,0.0,2800.0
671,0026T303B,0.0,0.0,2800.0
672,0026T304A,0.0,0.0,2800.0
673,0026T304B,0.0,0.0,2800.0
674,0026T305A,0.0,0.0,1400.0
675,0026T305B,0.0,0.0,2800.0
676,0026T306A,0.0,0.0,1400.0
677,0026T306B,0.0,0.0,2800.0
678,0026T307A,0.0,0.0,2800.0
679,0026T307B,0.0,0.0,2800.0
680,0026T308A,0.0,0.0,2800.0
681,0026T308B,0.0,0.0,2800.0
682,0026T309A,0.0,0.0,2800.0
683,0026T309B,0.0,0.0,2800.0
684,0026T310A,0.0,0.0,2800.0
685,0026T310B,0.0,0.0,2800.0
686,0026T311A,0.0,0.0,2800.0
687,0026T311B,0.0,0.0,2800.0
688,0026T312A,0.0,0.0,2800.0
689,0026T312B,0.0,0.0,2800.0
690,0026T313A,0.0,0.0,2800.0
691,0026T313B,0.0,0.0,2800.0
692,0026T314A,0.0,0.0,2800.0
693,0026T314B,0.0,0.0,2800.0
694,0026T315A,0.0,0.0,2800.0
695,0026T315B,0.0,0.0,2800.0
696,0026T316A,0.0,0.0,2800.0
697,0026T316B,0.0,0.0,2800.0
698,0026T317A,0.0,0.0,1400.0
699,0026T317B,0.0,0.0,2800.0
700,0026T318A,0.0,0.0,2800.0
701,0026T318B,0.0,0.0,2800.0
702,0026T319A,0.0,0.0,2800.0
703,0026T319B,0.0,0.0,2800.0
704,0026T320A,0.0,0.0,2800.0
705,0026T320B,0.0,0.0,2800.0
706,0026T321A,0.0,0.0,2800.0
707,0026T321B,0.0,0.0,2800.0
708,0026T322A,0.0,0.0,1400.0
709,0026T322B,0.0,0.0,2800.0
710,0026T323A,0.0,0.0,2800.0
711,0026T323B,0.0,0.0,2800.0
712,0026T324A,0.0,0.0,2800.0
713,0026T324B,0.0,0.0,2800.0
714,0026T325A,0.0,0.0,1400.0
715,0026T325B,0.0,0.0,2800.0
716,0026T326A,0.0,0.0,1400.0
717,0026T326B,0.0,0.0,2800.0
718,0026T327A,0.0,0.0,1400.0
719,0026T327B,0.0,0.0,2800.0
720,0026T328A,0.0,0.0,1400.0
721,0026T328B,0.0,0.0,2800.0
722,0026T329A,0.0,0.0,1400.0
723,0026T329B,0.0,0.0,2800.0
724,0026T330A,0.0,0.0,2800.0
725,0026T330B,0.0,0.0,2800.0
726,0026T331A,0.0,0.0,2800.0
727,0026T331B,0.0,0.0,2800.0
728,0026T332A,0.0,0.0,2800.0
729,0026T332B,0.0,0.0,2800.0
730,0026T333A,0.0,0.0,2800.0
731,0026T333B,0.0,0.0,2800.0
732,0026T334A,0.0,0.0,2800.0
733,0026T334B,0.0,0.0,2800.0
734,0026T335A,0.0,0.0,2800.0
735,0026T335B,0.0,0.0,2800.0
736,0026T336A,0.0,0.0,2800.0
737,0026T336B,0.0,0.0,2800.0
738,0026T337A,0.0,0.0,1400.0
739,0026T337B,0.0,0.0,2800.0
740,0026T338A,0.0,0.0,1400.0
741,0026T338B,0.0,0.0,2800.0
742,0026T339A,0.0,0.0,1400.0
743,0026T339B,0.0,0.0,2800.0
744,0026T340A,0.0,0.0,1400.0
745,0026T340B,0.0,0.0,2800.0
746,0026T341A,0.0,0.0,1400.0
747,0026T341B,0.0,0.0,2800.0
748,0026T342A,0.0,0.0,2800.0
749,0026T342B,0.0,0.0,2800.0
750,0026T343A,0.0,0.0,1400.0
751,0026T343B,0.0,0.0,2800.0
752,0026T344A,0.0,0.0,1400.0
753,0026T344B,0.0,0.0,2800.0
754,0026T345A,0.0,0.0,1400.0
755,0026T345B,0.0,0.0,2800.0
756,0026T346A,0.0,0.0,1400.0
757,0026T346B,0.0,0.0,2800.0
758,0026T347A,0.0,0.0,1400.0
759,0026T347B,0.0,0.0,2800.0
760,0026T348A,0.0,0.0,1400.0
761,0026T348B,0.0,0.0,2800.0
762,0026T349A,0.0,0.0,2800.0
763,0026T349B,0.0,0.0,2800.0
764,0026T350A,0.0,0.0,1400.0
765,0026T350B,0.0,0.0,2800.0
766,0026T351A,0.0,0.0,2800.0
767,0026T351B,0.0,0.0,2800.0
768,0026T352A,0.0,0.0,1400.0
769,0026T352B,0.0,0.0,2800.0
770,0026T353A,0.0,0.0,1400.0
771,0026T353B,0.0,0.0,646017.0
772,0026T354A,0.0,0.0,2800.0
773,0026T354B,0.0,0.0,2800.0
774,0026T355A,0.0,0.0,2800.0
775,0026T356A,0.0,0.0,2800.0
776,0026T357A,0.0,0.0,2800.0
777,0026T358A,0.0,0.0,1400.0
778,0026T359A,0.0,0.0,1400.0
779,0026T360A,0.0,0.0,2800.0
780,0026T361A,0.0,0.0,2800.0
781,0026T362A,0.0,0.0,2800.0
782,0026T363A,0.0,0.0,1400.0
783,0026T364A,0.0,0.0,2800.0
784,0026T365A,0.0,0.0,2800.0
785,0026T366A,0.0,0.0,1400.0
786,0026T367A,0.0,0.0,1400.0
787,0026T368A,0.0,0.0,1400.0
788,0026T369A,0.0,0.0,2800.0
789,0026T370A,0.0,0.0,1400.0
790,0026T371A,0.0,0.0,2800.0
791,0026T372A,0.0,0.0,2800.0
792,0026T373A,0.0,0.0,2800.0
793,0026T374A,0.0,0.0,2800.0
794,0026T375A,0.0,0.0,2800.0
795,0026T376A,0.0,0.0,2800.0
796,0026T377A,0.0,0.0,2800.0
797,0026T378A,0.0,0.0,1400.0
798,0026T379A,0.0,0.0,2800.0
799,0026T380A,0.0,0.0,2800.0
800,0026T381A,0.0,0.0,1400.0
801,0026T382A,0.0,0.0,1400.0
802,0026T383A,0.0,0.0,2800.0
803,0026T384A,0.0,0.0,2800.0
804,0026T385A,0.0,0.0,1400.0
805,0026T386A,0.0,0.0,2800.0
806,0026T387A,0.0,0.0,2800.0
807,0026T388A,0.0,0.0,2800.0
808,0026T389A,0.0,0.0,2800.0
809,0026T390A,0.0,0.0,1400.0
810,0026T391A,0.0,0.0,2800.0
811,0026T392A,0.0,0.0,2800.0
812,0026T393A,0.0,0.0,2800.0
813,0026T394A,0.0,0.0,2800.0
814,0026T395A,0.0,0.0,2800.0
815,0026T396A,0.0,0.0,1400.0
816,0026T397A,0.0,0.0,2800.0
817,0026T398A,0.0,0.0,2800.0
818,0026T399A,0.0,0.0,2800.0
819,0026T400A,0.0,0.0,2800.0
820,0026T401A,0.0,0.0,2800.0
821,0026T402A,0.0,0.0,2800.0
822,0026T403A,0.0,0.0,2800.0
823,0026T404A,0.0,0.0,2800.0
824,0026T405A,0.0,0.0,2800.0
825,0026T406A,0.0,0.0,2800.0
826,0026T407A,0.0,0.0,2800.0
827,0026T408A,0.0,0.0,2800.0
828,0026T409A,0.0,0.0,2800.0
829,0026T410A,0.0,0.0,2800.0
830,0026T411A,0.0,0.0,2800.0
831,0026T412A,0.0,0.0,2800.0
832,0026T413A,0.0,0.0,2800.0
833,0026T414A,0.0,0.0,2800.0
834,0026T415A,0.0,0.0,2800.0
835,0026T416A,0.0,0.0,2800.0
836,0026T417A,0.0,0.0,2800.0
837,0026T418A,0.0,0.0,2800.0
838,0026T419A,0.0,0.0,2800.0
839,0026T420A,0.0,0.0,2800.0
840,0026T421A,0.0,0.0,2800.0
841,0026T422A,0.0,0.0,2800.0
842,0026T423A,0.0,0.0,2800.0
843,0026T424A,0.0,0.0,1400.0
844,0026T425A,0.0,0.0,2800.0
845,0026T426A,0.0,0.0,2800.0
846,0026T427A,0.0,0.0,2800.0
847,0026T428A,0.0,0.0,2800.0
848,0026T429A,0.0,0.0,2800.0
849,0026T430A,0.0,0.0,1400.0
850,0026T431A,0.0,0.0,2800.0
851,0026T432A,0.0,0.0,1400.0
852,0026T433A,0.0,0.0,1400.0
853,0026T434A,0.0,0.0,1400.0
854,0026T435A,0.0,0.0,2800.0
855,0026T436A,0.0,0.0,1400.0
856,0026T437A,0.0,0.0,1400.0
857,0026T438A,0.0,0.0,2800.0
858,0026T439A,0.0,0.0,1400.0
859,0026T440A,0.0,0.0,1400.0
860,0026T441A,0.0,0.0,2800.0
861,0026T442A,0.0,0.0,2800.0
862,0026T443A,0.0,0.0,1400.0
863,0026T444A,0.0,0.0,2800.0
864,0026T445A,0.0,0.0,2800.0
865,0026T446A,0.0,0.0,2800.0
866,0026T447A,0.0,0.0,2800.0
867,0026T448A,0.0,0.0,2800.0
868,0026T449A,0.0,0.0,2800.0
869,0026T450A,0.0,0.0,2800.0
870,0026T451A,0.0,0.0,1400.0
871,0026T452A,0.0,0.0,2800.0
872,0026T453A,0.0,0.0,2800.0
873,0026T454A,0.0,0.0,2800.0
874,0026T455A,0.0,0.0,1400.0
875,0026T456A,0.0,0.0,1400.0
876,0026T457A,0.0,0.0,1400.0
877,0026T458A,0.0,0.0,1400.0
878,0026T459A,0.0,0.0,2800.0
879,0026T460A,0.0,0.0,2800.0
880,0026T461A,0.0,0.0,1400.0
881,0026T462A,0.0,0.0,2800.0
882,0026T463A,0.0,0.0,2800.0
883,0026T464A,0.0,0.0,2800.0
884,0026T465A,0.0,0.0,1400.0
885,0026T466A,0.0,0.0,2800.0
886,0026T467A,0.0,0.0,2800.0
887,0026T468A,0.0,0.0,2800.0
888,0026T469A,0.0,0.0,2800.0
889,0026T470A,0.0,0.0,2800.0
890,0026T471A,0.0,0.0,2800.0
891,0026T472A,0.0,0.0,2800.0
892,0026T473A,0.0,0.0,1400.0
893,0026T474A,0.0,0.0,2800.0
894,0026T475A,0.0,0.0,1400.0
895,0026T476A,0.0,0.0,2800.0
896,0026T477A,0.0,0.0,2800.0
897,0026T478A,0.0,0.0,2800.0
898,0026T479A,0.0,0.0,2800.0
899,0026T480A,0.0,0.0,2800.0
900,0026T481A,0.0,0.0,2800.0
901,0026T482A,0.0,0.0,1400.0
902,0026T483A,0.0,0.0,1400.0
903,0026T484A,0.0,0.0,2800.0
904,0026T485A,0.0,0.0,1400.0
905,0026T486A,0.0,0.0,2800.0
906,0026T487A,0.0,0.0,2800.0
907,0026T488A,0.0,0.0,1400.0
908,0026T489A,0.0,0.0,2800.0
909,0026T490A,0.0,0.0,1400.0
910,0026T491A,0.0,0.0,2800.0
911,0026T492A,0.0,0.0,2800.0
912,0026T493A,0.0,0.0,2800.0
913,0026T494A,0.0,0.0,2800.0
914,0026T495A,0.0,0.0,2800.0
915,0026T496A,0.0,0.0,1400.0
916,0026T497A,0.0,0.0,2800.0
917,0026T498A,0.0,0.0,2800.0
918,0026T499A,0.0,0.0,2800.0
919,0026T500A,0.0,0.0,2800.0
920,0026T501A,0.0,0.0,2800.0
921,0026T502A,0.0,0.0,2800.0
922,0026T503A,0.0,0.0,1400.0
923,0026T504A,0.0,0.0,2800.0
924,0026T505A,0.0,0.0,2800.0
925,0026T506A,0.0,0.0,2800.0
926,0026T507A,0.0,0.0,2800.0
927,0026T508A,0.0,0.0,2800.0
928,0026T509A,0.0,0.0,2800.0
929,0026T510A,0.0,0.0,2800.0
930,0026T511A,0.0,0.0,2800.0
931,0026T512A,0.0,0.0,1400.0
932,0026T513A,0.0,0.0,2800.0
933,0026T514A,0.0,0.0,2800.0
934,0026T515A,0.0,0.0,2800.0
935,0026T516A,0.0,0.0,2800.0
936,0026T517A,0.0,0.0,2800.0
937,0026T518A,0.0,0.0,2800.0
938,0026T519A,0.0,0.0,2800.0
939,0026T520A,0.0,0.0,1400.0
940,0026T521A,0.0,0.0,2800.0
941,0026T522A,0.0,0.0,2800.0
942,0026T523A,0.0,0.0,2800.0
943,0026T524A,0.0,0.0,2800.0
944,0026T525A,0.0,0.0,2800.0
945,0026T526A,0.0,0.0,2800.0
946,0026T527A,0.0,0.0,2800.0
947,0026T528A,0.0,0.0,2800.0
948,0026T529A,0.0,0.0,2800.0
949,0026T530A,0.0,0.0,2800.0
950,0026T531A,0.0,0.0,2800.0
951,0026T532A,0.0,0.0,1400.0
952,0026T533A,0.0,0.0,2800.0
953,0026T534A,0.0,0.0,2800.0
954,0026T535A,0.0,0.0,1400.0
955,0026T536A,0.0,0.0,2800.0
956,0026T537A,0.0,0.0,2800.0
957,0026T538A,0.0,0.0,2800.0
958,0026T539A,0.0,0.0,2800.0
959,0026T540A,0.0,0.0,2800.0
960,0026T541A,0.0,0.0,2800.0
961,0026T542A,0.0,0.0,2800.0
962,0026T543A,0.0,0.0,2800.0
963,0026T544A,0.0,0.0,2800.0
964,0026T545A,0.0,0.0,2800.0
965,0026T546A,0.0,0.0,2800.0
966,0026T547A,0.0,0.0,2800.0
967,0026T548A,0.0,0.0,2800.0
968,0026T549A,0.0,0.0,2800.0
969,0026T550A,0.0,0.0,1400.0
970,0026T551A,0.0,0.0,1400.0
971,0026T552A,0.0,0.0,1400.0
972,0026T553A,0.0,0.0,1400.0
973,0026T554A,0.0,0.0,1400.0
974,0026T555A,0.0,0.0,1400.0
975,0026T556A,0.0,0.0,2800.0
976,0026T557A,0.0,0.0,2800.0
977,0026T558A,0.0,0.0,2800.0
978,0026T559A,0.0,0.0,2800.0
979,0026T560A,0.0,0.0,2800.0
980,0026T561A,0.0,0.0,2800.0
981,0026T562A,0.0,0.0,1400.0
982,0026T563A,0.0,0.0,2800.0
983,0026T564A,0.0,0.0,2800.0
984,0026T565A,0.0,0.0,2800.0
985,0026T566A,0.0,0.0,2800.0
986,0026T567A,0.0,0.0,2800.0
987,0026T568A,0.0,0.0,1400.0
988,0026T569A,0.0,0.0,1400.0
989,0026T570A,0.0,0.0,2800.0
990,0026T571A,0.0,0.0,2800.0
991,0026T572A,0.0,0.0,2800.0
992,0026T573A,0.0,0.0,2800.0
993,0026T574A,0.0,0.0,1400.0
994,0026T575A,0.0,0.0,2800.0
995,0026T576A,0.0,0.0,2800.0
996,0026T577A,0.0,0.0,2800.0
997,0026T578A,0.0,0.0,1400.0
998,0026T579A,0.0,0.0,2800.0
999,0026T580A,0.0,0.0,1400.0
1000,0026T581A,0.0,0.0,1400.0
1001,0026T582A,0.0,0.0,1400.0
1002,0026T583A,0.0,0.0,2800.0
1003,0026T584A,0.0,0.0,2800.0
1004,0026T585A,0.0,0.0,1400.0
1005,0026T586A,0.0,0.0,2800.0
1006,0026T587A,0.0,0.0,2800.0
1007,0026T588A,0.0,0.0,1400.0
1008,0026T589A,0.0,0.0,2800.0
1009,0026T590A,0.0,0.0,2800.0
1010,0026T591A,0.0,0.0,2800.0
1011,0026T592A,0.0,0.0,2800.0
1012,0026T593A,0.0,0.0,2800.0
1013,0026T594A,0.0,0.0,2800.0
1014,0026T595A,0.0,0.0,2800.0
1015,0026T596A,0.0,0.0,2800.0
1016,0026T597A,0.0,0.0,1400.0
1017,0026T598A,0.0,0.0,2800.0
1018,0026T599A,0.0,0.0,2800.0
1019,0026T600A,0.0,0.0,2800.0
1020,0026T601A,0.0,0.0,2800.0
1021,0026T602A,0.0,0.0,2800.0
1022,0026T603A,0.0,0.0,2800.0
1023,0026T604A,0.0,0.0,2800.0
1024,0026T605A,0.0,0.0,2800.0
1025,0026T606A,0.0,0.0,1400.0
1026,0026T607A,0.0,0.0,2800.0
1027,0026T608A,0.0,0.0,2800.0
1028,0026T609A,0.0,0.0,1400.0
1029,0026T610A,0.0,0.0,1400.0
1030,0026T611A,0.0,0.0,2800.0
1031,0026T612A,0.0,0.0,2800.0
1032,0026T613A,0.0,0.0,2800.0
1033,0026T614A,0.0,0.0,2800.0
1034,0026T615A,0.0,0.0,2800.0
1035,0026T616A,0.0,0.0,1400.0
1036,0026T617A,0.0,0.0,2800.0
1037,0026T618A,0.0,0.0,2800.0
1038,0026T619A,0.0,0.0,2800.0
1039,0026T620A,0.0,0.0,2800.0
1040,0026T621A,0.0,0.0,2800.0
1041,0026T622A,0.0,0.0,2800.0
1042,0026T623A,0.0,0.0,2800.0
1043,0026T624A,0.0,0.0,2800.0
1044,0026T625A,0.0,0.0,2800.0
1045,0026T626A,0.0,0.0,2800.0
1046,0026T627A,0.0,0.0,2800.0
1047,0026T628A,0.0,0.0,2800.0
1048,0026T629A,0.0,0.0,2800.0
1049,0026T630A,0.0,0.0,2800.0
1050,0026T631A,0.0,0.0,2800.0
1051,0026T632A,0.0,0.0,2800.0
1052,0026T633A,0.0,0.0,2800.0
1053,0026T634A,0.0,0.0,2800.0
1054,0026T635A,0.0,0.0,2800.0
1055,0026T636A,0.0,0.0,1400.0
1056,0026T637A,0.0,0.0,2800.0
1057,0026T638A,0.0,0.0,2800.0
1058,0026T639A,0.0,0.0,2800.0
1059,0026T640A,0.0,0.0,2800.0
1060,0026T641A,0.0,0.0,2800.0
1061,0026T642A,0.0,0.0,2800.0
1062,0026T643A,0.0,0.0,2800.0
1063,0026T644A,0.0,0.0,2800.0
1064,0026T645A,0.0,0.0,2800.0
1065,0026T646A,0.0,0.0,2800.0
1066,0026T647A,0.0,0.0,2800.0
1067,0026T648A,0.0,0.0,1400.0
1068,0026T649A,0.0,0.0,2800.0
1069,0026T650A,0.0,0.0,2800.0
1070,0026T651A,0.0,0.0,2800.0
1071,0026T652A,0.0,0.0,2800.0
1072,0026T653A,0.0,0.0,2800.0
1073,0026T654A,0.0,0.0,2800.0
1074,0026T655A,0.0,0.0,2800.0
1075,0026T656A,0.0,0.0,2800.0
1076,0026T657A,0.0,0.0,1400.0
1077,0026T658A,0.0,0.0,2800.0
1078,0026T659A,0.0,0.0,2800.0
1079,0026T660A,0.0,0.0,2800.0
1080,0026T661A,0.0,0.0,2800.0
1081,0026T662A,0.0,0.0,2800.0
1082,0026T663A,0.0,0.0,2800.0
1083,0026T664A,0.0,0.0,2800.0
1084,0026T665A,0.0,0.0,1400.0
1085,0026T666A,0.0,0.0,2800.0
1086,0026T667A,0.0,0.0,2800.0
1087,0026T668A,0.0,0.0,2800.0
1088,0026T669A,0.0,0.0,2800.0
1089,0026T670A,0.0,0.0,2800.0
1090,0026T671A,0.0,0.0,2800.0
1091,0026T672A,0.0,0.0,2800.0
1092,0026T673A,0.0,0.0,2800.0
1093,0026T674A,0.0,0.0,2800.0
1094,0026T675A,0.0,0.0,1400.0
1095,0026T676A,0.0,0.0,2800.0
1096,0026T677A,0.0,0.0,2800.0
1097,0026T678A,0.0,0.0,1400.0
1098,0026T679A,0.0,0.0,2800.0
1099,0026T680A,0.0,0.0,2800.0
1100,0026T681A,0.0,0.0,1400.0
1101,0026T682A,0.0,0.0,2800.0
1102,0026T683A,0.0,0.0,1400.0
1103,0026T684A,0.0,0.0,2800.0
1104,0026T685A,0.0,0.0,2800.0
1105,0026T686A,0.0,0.0,2800.0
1106,0026T687A,0.0,0.0,2800.0
1107,0026T688A,0.0,0.0,1400.0
1108,0026T689A,0.0,0.0,1400.0
1109,0026T690A,0.0,0.0,2800.0
1110,0026T691A,0.0,0.0,1400.0
1111,0026T692A,0.0,0.0,2800.0
1112,0026T693A,0.0,0.0,2800.0
1113,0026T694A,0.0,0.0,2800.0
1114,0026T695A,0.0,0.0,2800.0
1115,0026T696A,0.0,0.0,2800.0
1116,0026T697A,0.0,0.0,2800.0
1117,0026T698A,0.0,0.0,1400.0
1118,0026T699A,0.0,0.0,2800.0
1119,0026T700A,0.0,0.0,1400.0
1120,0026T701A,0.0,0.0,1400.0
1121,0026T702A,0.0,0.0,1400.0
1122,0026T703A,0.0,0.0,2800.0
1123,0026T704A,0.0,0.0,2800.0
1124,0026T705A,0.0,0.0,2800.0
1125,0026T706A,0.0,0.0,2800.0
1126,0026T707A,0.0,0.0,2800.0
1127,0026T708A,0.0,0.0,2800.0
1128,0026T709A,0.0,0.0,2800.0
1129,0026T710A,0.0,0.0,2800.0
1130,0026T711A,0.0,0.0,2800.0
1131,0026T712A,0.0,0.0,2800.0
1132,0026T713A,0.0,0.0,2800.0
1133,0026T714A,0.0,0.0,1400.0
1134,0026T715A,0.0,0.0,2800.0
1135,0026T716A,0.0,0.0,2800.0
1136,0026T717A,0.0,0.0,1400.0
1137,0026T718A,0.0,0.0,2800.0
1138,0026T719A,0.0,0.0,2800.0
1139,0026T720A,0.0,0.0,1400.0
1140,0026T721A,0.0,0.0,2800.0
1141,0026T722A,0.0,0.0,2800.0
1142,0026T723A,0.0,0.0,2800.0
1143,0026T724A,0.0,0.0,2800.0
1144,0026T725A,0.0,0.0,1400.0
1145,0026T726A,0.0,0.0,2800.0
1146,0026T727A,0.0,0.0,2800.0
1147,0026T728A,0.0,0.0,2800.0
1148,0026T729A,0.0,0.0,2800.0
1149,0026T730A,0.0,0.0,2800.0
1150,0026T731A,0.0,0.0,2800.0
1151,0026T732A,0.0,0.0,1400.0
1152,0026T733A,0.0,0.0,2800.0
1153,0026T734A,0.0,0.0,1400.0
1154,0026T735A,0.0,0.0,2800.0
1155,0026T736A,0.0,0.0,2800.0
1156,0026T737A,0.0,0.0,2800.0
1157,0026T738A,0.0,0.0,2800.0
1158,0026T739A,0.0,0.0,1400.0
1159,0026T740A,0.0,0.0,2800.0
1160,0026T741A,0.0,0.0,2800.0
1161,0026T742A,0.0,0.0,1400.0
1162,0026T743A,0.0,0.0,1400.0
1163,0026T744A,0.0,0.0,2800.0
1164,0026T745A,0.0,0.0,1400.0
1165,0026T746A,0.0,0.0,2800.0
1166,0026T747A,0.0,0.0,2800.0
1167,0026T748A,0.0,0.0,2800.0
1168,0026T749A,0.0,0.0,2800.0
1169,0026T750A,0.0,0.0,2800.0
1170,0026T751A,0.0,0.0,1400.0
1171,0026T752A,0.0,0.0,2800.0
1172,0026T753A,0.0,0.0,2800.0
1173,0026T754A,0.0,0.0,2800.0
1174,0026T755A,0.0,0.0,1400.0
1175,0026T756A,0.0,0.0,2800.0
1176,0026T757A,0.0,0.0,2800.0
1177,0026T758A,0.0,0.0,2800.0
1178,0026T759A,0.0,0.0,2800.0
1179,0026T760A,0.0,0.0,1400.0
1180,0026T761A,0.0,0.0,2800.0
1181,0026T762A,0.0,0.0,2800.0
1182,0026T763A,0.0,0.0,2800.0
1183,0026T764A,0.0,0.0,2800.0
1184,0026T765A,0.0,0.0,2800.0
1185,0026T766A,0.0,0.0,2800.0
1186,0026T767A,0.0,0.0,2800.0
1187,0026T768A,0.0,0.0,2800.0
1188,0026T769A,0.0,0.0,2800.0
1189,0026T770A,0.0,0.0,2800.0
1190,0026T771A,0.0,0.0,1400.0
1191,0026T772A,0.0,0.0,2800.0
1192,0026T773A,0.0,0.0,2800.0
1193,0026T774A,0.0,0.0,1400.0
1194,0026T775A,0.0,0.0,2800.0
1195,0026T776A,0.0,0.0,2800.0
1196,0026T777A,0.0,0.0,1400.0
1197,0026T778A,0.0,0.0,2800.0
1198,0026T779A,0.0,0.0,2800.0
1199,0026T780A,0.0,0.0,2800.0
1200,0026T781A,0.0,0.0,1400.0
1201,0026T782A,0.0,0.0,2800.0
1202,0026T783A,0.0,0.0,2800.0
1203,0026T784A,0.0,0.0,2800.0
1204,0026T785A,0.0,0.0,2800.0
1205,0026T786A,0.0,0.0,1400.0
1206,0026T787A,0.0,0.0,2800.0
1207,0026T788A,0.0,0.0,2800.0
1208,0026T789A,0.0,0.0,2800.0
1209,0026T790A,0.0,0.0,2800.0
1210,0026T791A,0.0,0.0,2800.0
1211,0026T792A,0.0,0.0,1400.0
1212,0026T793A,0.0,0.0,2800.0
1213,0026T794A,0.0,0.0,2800.0
1214,0026T795A,0.0,0.0,2800.0
1215,0026T796A,0.0,0.0,2800.0
1216,0026T797A,0.0,0.0,2800.0
1217,0026T798A,0.0,0.0,1400.0
1218,0026T799A,0.0,0.0,2800.0
1219,0026T800A,0.0,0.0,2800.0
1220,0026T801A,0.0,0.0,1400.0
1221,0026T802A,0.0,0.0,2800.0
1222,0026T803A,0.0,0.0,1400.0
1223,0026T804A,0.0,0.0,1400.0
1224,0026T805A,0.0,0.0,1400.0
1225,0026T806A,0.0,0.0,1400.0
1226,0026T807A,0.0,0.0,2800.0
1227,0026T808A,0.0,0.0,2800.0
1228,0026T809A,0.0,0.0,2800.0
1229,0026T810A,0.0,0.0,1400.0
1230,0026T811A,0.0,0.0,1400.0
1231,0026T812A,0.0,0.0,2800.0
1232,0026T813A,0.0,0.0,2800.0
1233,0026T814A,0.0,0.0,1400.0
1234,0026T815A,0.0,0.0,1400.0
1235,0026T816A,0.0,0.0,1400.0
1236,0026T817A,0.0,0.0,1400.0
1237,0026T818A,0.0,0.0,2800.0
1238,0026T819A,0.0,0.0,1400.0
1239,0026T820A,0.0,0.0,2800.0
1240,0026T821A,0.0,0.0,2800.0
1241,0026T822A,0.0,0.0,2800.0
1242,0026T823A,0.0,0.0,1400.0
1243,0026T824A,0.0,0.0,2800.0
1244,0026T825A,0.0,0.0,2800.0
1245,0026T826A,0.0,0.0,2800.0
1246,0026T827A,0.0,0.0,2800.0
1247,0026T828A,0.0,0.0,2800.0
1248,0026T829A,0.0,0.0,1400.0
1249,0026T830A,0.0,0.0,2800.0
1250,0026T831A,0.0,0.0,2800.0
1251,0026T832A,0.0,0.0,2800.0
1252,0026T833A,0.0,0.0,1400.0
1253,0026T834A,0.0,0.0,1400.0
1254,0026T835A,0.0,0.0,2800.0
1255,0026T836A,0.0,0.0,2800.0
1256,0026T837A,0.0,0.0,2800.0
1257,0026T838A,0.0,0.0,1400.0
1258,0026T839A,0.0,0.0,2800.0
1259,0026T840A,0.0,0.0,2800.0
1260,0026T841A,0.0,0.0,2800.0
1261,0026T842A,0.0,0.0,1400.0
1262,0026T843A,0.0,0.0,2800.0
1263,0026T844A,0.0,0.0,2800.0
1264,0026T845A,0.0,0.0,2800.0
1265,0026T846A,0.0,0.0,2800.0
1266,0026T847A,0.0,0.0,1400.0
1267,0026T848A,0.0,0.0,2800.0
1268,0026T849A,0.0,0.0,2800.0
1269,0026T850A,0.0,0.0,2800.0
1270,0026T851A,0.0,0.0,2800.0
1271,0026T852A,0.0,0.0,1400.0
1272,0026T853A,0.0,0.0,2800.0
1273,0026T854A,0.0,0.0,2800.0
1274,0026T855A,0.0,0.0,2800.0
1275,0026T856A,0.0,0.0,2800.0
1276,0026T857A,0.0,0.0,2800.0
1277,0026T858A,0.0,0.0,2800.0
1278,0026T859A,0.0,0.0,2800.0
1279,0026T860A,0.0,0.0,1124.0
1280,0026T861A,0.0,0.0,2800.0
1281,0026T862A,0.0,0.0,2800.0
1282,0026T863A,0.0,0.0,2800.0
1283,0026T864A,0.0,0.0,2800.0
1284,0026T865A,0.0,0.0,2800.0
1285,0026T866A,0.0,0.0,2800.0
1286,0026T867A,0.0,0.0,2800.0
1287,0026T868A,0.0,0.0,1400.0
1288,0026T869A,0.0,0.0,1400.0
1289,0026T870A,0.0,0.0,1400.0
1290,0026T871A,0.0,0.0,2800.0
1291,0026T872A,0.0,0.0,2800.0
1292,0026T873A,0.0,0.0,2800.0
1293,0026T874A,0.0,0.0,2800.0
1294,0026T875A,0.0,0.0,1400.0
1295,0026T876A,0.0,0.0,2800.0
1296,0026T877A,0.0,0.0,2800.0
1297,0026T878A,0.0,0.0,1400.0
1298,0026T879A,0.0,0.0,2800.0
1299,0026T880A,0.0,0.0,2800.0
1300,0026T881A,0.0,0.0,2800.0
1301,0026T882A,0.0,0.0,2800.0
1302,0026T883A,0.0,0.0,2800.0
1303,0026T884A,0.0,0.0,2800.0
1304,0026T885A,0.0,0.0,1400.0
1305,0026T886A,0.0,0.0,2800.0
1306,0026T887A,0.0,0.0,2800.0
1307,0026T888A,0.0,0.0,2800.0
1308,0026T889A,0.0,0.0,1400.0
1309,0026T890A,0.0,0.0,1400.0
1310,0026T891A,0.0,0.0,2800.0
1311,0026T892A,0.0,0.0,2800.0
1312,0026T893A,0.0,0.0,2800.0
1313,0026T894A,0.0,0.0,2800.0
1314,0026T895A,0.0,0.0,2266.0
